"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-03",,"94","69"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-04",,"94","69"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-05",,"89","72"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-06",,"93","69"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-07",,"93","63"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-08",,"74","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-09",,"77","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-10",,"82","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-11",,"84","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-12",,"75","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-13",,"67","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-14",,"72","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-15",,"78","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-16",,"88","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-17",,"85","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-18",,"81","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-19",,"86","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-20",,"87","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-21",,"86","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-22",,"88","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-23",,"86","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-24",,"83","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-25",,"78","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-26",,"77","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-27",,"80","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-28",,"77","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-29",,"79","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09-30",,"82","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-01",,"79","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-02",,"82","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-03",,"87","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-04",,"86","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-05",,"82","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-06",,"79","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-07",,"69","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-08",,"77","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-09",,"79","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-10",,"77","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-11",,"78","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-12",,"79","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-13",,"65","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-14",,"72","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-15",,"76","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-16",,"79","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-17",,"76","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-18",,"76","52"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-19",,"77","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-20",,"79","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-21",,"77","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-22",,"73","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-23",,"76","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-24",,"80","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-25",,"61","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-26",,"55","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-27",,"59","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-28",,"66","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-29",,"73","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-30",,"74","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10-31",,"73","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-01",,"72","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-02",,"72","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-03",,"68","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-04",,"71","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-05",,"69","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-06",,"72","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-07",,"73","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-08",,"68","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-09",,"62","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-10",,"53","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-11",,"42","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-12",,"49","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-13",,"55","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-14",,"59","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-15",,"59","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-16",,"60","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-17",,"58","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-18",,"62","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-19",,"62","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-20",,"61","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-21",,"59","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-22",,"61","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-23",,"57","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-24",,"58","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-25",,"62","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-26",,"60","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-27",,"57","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-28",,"61","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-29",,"61","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11-30",,"63","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-01",,"66","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-02",,"63","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-03",,"65","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-04",,"58","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-05",,"61","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-06",,"62","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-07",,"62","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-08",,"59","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-09",,"54","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-10",,"39","17"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-11",,"44","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-12",,"47","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-13",,"54","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-14",,"45","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-15",,"44","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-16",,"41","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-17",,"44","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-18",,"45","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-19",,"42","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-20",,"37","14"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-21",,"44","15"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-22",,"47","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-23",,"52","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-24",,"51","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-25",,"41","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-26",,"41","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-27",,"40","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-28",,"37","19"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-29",,"38","13"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-30",,"42","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12-31",,"42","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-01",,"36","15"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-02",,"36","11"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-03",,"36","16"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-04",,"34","11"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-05",,"40","13"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-06",,"41","13"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-07",,"49","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-08",,"49","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-09",,"53","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-10",,"44","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-11",,"42","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-12",,"32","13"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-13",,"30","8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-14",,"28","15"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-15",,"25","9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-16",,"39","11"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-17",,"48","18"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-18",,"51","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-19",,"53","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-20",,"53","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-21",,"54","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-22",,"57","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-23",,"58","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-24",,"60","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-25",,"57","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-26",,"57","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-27",,"59","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-28",,"55","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-29",,"37","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-30",,"42","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01-31",,"53","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-01",,"55","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-02",,"56","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-03",,"51","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-04",,"56","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-05",,"59","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-06",,"60","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-07",,"56","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-08",,"57","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-09",,"49","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-10",,"43","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-11",,"46","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-12",,"42","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-13",,"48","19"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-14",,"52","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-15",,"52","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-16",,"58","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-17",,"59","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-18",,"53","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-19",,"60","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-20",,"51","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-21",,"46","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-22",,"45","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-23",,"47","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-24",,"43","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-25",,"49","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-26",,"48","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-27",,"44","18"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02-28",,"52","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-01",,"60","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-02",,"64","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-03",,"68","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-04",,"64","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-05",,"60","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-06",,"66","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-07",,"69","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-08",,"62","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-09",,"46","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-10",,"52","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-11",,"63","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-12",,"66","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-13",,"70","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-14",,"74","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-15",,"77","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-16",,"73","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-17",,"70","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-18",,"68","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-19",,"64","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-20",,"62","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-21",,"72","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-22",,"66","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-23",,"51","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-24",,"54","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-25",,"55","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-26",,"66","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-27",,"70","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-28",,"72","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-29",,"73","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-30",,"72","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03-31",,"71","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-01","61","74","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-02","60","67","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-03","52","67","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-04","56","72","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-05","62","76","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-06","64","76","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-07","65","76","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-08","65","78","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-09","53","54","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-10","42","48","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-11","45","65","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-12","56","69","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-13","58","75","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-14","65","77","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-15","64","81","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-16","66","80","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-17","60","63","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-18","42","50","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-19","43","61","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-20","54","70","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-21","57","75","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-22","64","82","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-23","63","69","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-24","48","69","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-25","61","78","52"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-26","61","75","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-27","62","76","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-28","64","80","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-29","67","85","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04-30","71","86","52"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-01","72","83","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-02","53","61","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-03","49","66","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-04","59","76","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-05","62","72","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-06","62","71","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-07","63","76","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-08","62","72","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-09","62","71","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-10","61","70","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-11","58","71","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-12","61","80","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-13","67","82","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-14","71","85","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-15","71","88","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-16","73","86","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-17","72","87","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-18","72","78","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-19","67","75","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-20","64","77","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-21","63","81","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-22","70","86","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-23","76","92","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-24","76","88","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-25","75","92","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-26","75","88","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-27","73","85","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-28","72","85","52"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-29","73","82","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-30","72","88","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05-31","77","88","64"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-06-01","72","86","52"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-06-02","75","86","63"
